Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9254,1,1,116.0,1,38,38,5,8,-1.1369635153517919,1,0,0,1,0,0,18,0,0,6,8,6,0.3169442892864181,0,0,6,6,6,0.62967713551955,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9853,1,1,147.0,1,37,37,9,9,1.119219022500586,1,0,0,1,0,0,23,0,0,6,11,2,-0.1311760810666324,0,0,6,15,2,0.14915323084672547,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,4,9070,1,1,160.0,1,1,19,5,7,2.014641467210747,1,0,0,1,0,0,18,0,0,6,6,6,0.696123064200538,0,0,6,6,6,0.9179914783232447,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9853,1,1,133.0,1,37,19,7,7,-0.01592281685639167,1,0,0,1,0,0,18,0,0,6,9,5,0.2480026938474875,0,0,6,6,4,0.3413627927158553,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
2,39,1,9773,1,19,100.0,1,37,37,0,0,2.5786871016738417,0,0,1,0,1,0,50,0,0,6,7,1,0.9029478505173306,0,0,5,12,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,171,1,1,151.0,41,3,3,2,5,2.465877974781223,1,0,0,1,0,1,19,1,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,2,9254,1,1,124.0,41,19,38,9,9,-0.2556422115032071,1,0,0,1,0,0,22,1,0,6,7,6,0.04117790753069489,0,0,6,6,6,0.08508337689034876,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,44,1,9238,1,39,140.0,41,1,1,4,6,0.7455387896687853,0,0,1,1,0,1,23,1,3,6,7,6,0.5188446759290014,0,2,6,6,6,0.7257819164541148,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,18,4,9085,1,1,170.0,1,1,1,4,5,2.79725478502829,0,0,1,0,0,1,20,0,2,5,8,5,0.7788529787272551,1,0,5,6,5,0.7257819164541148,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
4,39,1,9238,1,19,133.1,1,37,37,9,10,-1.6516551567993651,0,0,0,0,0,0,44,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
4,39,1,9003,1,19,133.1,1,37,37,9,9,-1.1933680787981011,0,0,0,1,1,0,49,0,6,12,17,7,0.28247349156695284,0,3,12,19,9,0.19186646681764272,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
2,43,1,9991,0,1,100.0,1,37,37,9,9,0.08983573960543749,0,0,0,1,1,0,46,0,6,10,13,9,0.3238384488303112,0,4,10,12,10,0.49513044221115926,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9085,1,39,120.0,1,37,37,1,9,0.7596399305303618,1,0,0,0,1,0,41,0,3,3,3,3,0.3514150870058838,0,2,2,2,2,0.14915323084672547,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,17,3,9500,1,1,133.0,1,38,19,9,8,0.13213916219017116,1,0,0,1,1,0,18,0,0,7,8,7,0.24886446379047408,0,0,8,9,8,0.43386364436537384,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
3,39,1,9991,0,1,120.0,1,37,1,9,2,2.809795634653519,0,0,0,1,1,0,43,0,0,5,5,5,0.24110853430359444,0,0,5,6,5,0.7257819164541148,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
4,39,2,9147,1,19,133.1,1,37,37,9,7,-0.7421315712276253,0,0,1,0,1,0,70,0,0,5,5,0,-2.1994239442345584,0,0,5,9,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
4,39,1,9130,1,19,133.1,1,37,38,9,4,-1.8349699879998704,0,0,0,1,1,0,48,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
2,43,1,9003,1,1,133.1,1,37,37,9,7,0.6397802332069552,0,0,0,1,1,0,41,0,18,19,19,19,0.42398518746791614,0,12,13,13,13,0.41528954728090495,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9254,1,1,140.0,1,19,19,9,3,0.2167460073596345,0,0,0,1,1,0,21,0,0,6,8,6,0.4006590837479771,0,0,6,10,4,0.5335723545849851,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,39,1,33,1,1,100.0,41,38,37,9,8,-1.8984251218769688,0,0,1,0,1,0,35,1,0,7,18,3,0.12735490182935835,0,0,7,7,0,-1.9651519497137022,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
2,39,1,9130,1,19,133.1,1,2,1,2,9,2.1204000236725773,1,0,0,1,1,0,44,0,1,5,13,4,0.696123064200538,3,1,5,9,4,1.0140962592578096,2,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9147,1,1,143.0,1,3,1,5,5,1.7749220725639319,1,0,1,1,1,0,18,0,0,5,15,4,0.5582398733226764,0,0,5,6,2,0.62967713551955,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
2,1,1,8014,0,1,165.0,1,37,37,0,0,2.5363836790891097,1,0,0,1,1,0,45,0,0,6,7,6,0.6271814687616071,0,0,6,6,6,0.6617120624977382,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9254,1,1,154.0,1,3,1,2,1,0.7243870783764185,0,0,0,1,1,0,20,0,0,6,12,3,-0.1311760810666324,0,0,6,9,5,0.11071131847289965,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,44,1,9003,1,39,140.0,1,1,38,9,1,0.9218030504385023,1,0,0,1,1,0,22,0,0,6,12,5,0.4065683633570283,0,0,6,11,6,0.2864457750389609,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,43,1,9119,1,1,140.0,1,37,38,5,7,1.3800901284397664,0,0,0,1,1,0,39,0,0,5,10,3,1.1097726368341232,0,0,5,11,1,1.1102010401923745,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,44,1,9085,1,39,130.0,1,2,2,6,6,0.2167460073596345,0,0,0,0,1,0,20,0,2,6,10,5,0.5306632351471038,0,1,6,21,3,0.3413627927158553,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
2,39,1,9147,1,19,133.1,1,37,19,9,3,0.07573459874386095,0,0,0,1,1,0,49,0,0,5,9,3,0.696123064200538,0,0,5,8,3,0.6617120624977382,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,7,1,9556,1,4,190.0,1,5,5,2,2,2.809795634653519,1,0,0,1,1,0,43,0,4,4,4,4,0.6702699659109389,0,1,1,1,1,0.43746757365042016,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
2,39,1,9991,0,1,120.0,1,37,37,9,9,0.4423642611448714,1,0,0,1,1,0,32,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,39,1,9238,1,12,100.0,1,37,37,9,9,-0.18513650719532032,0,0,0,1,1,0,47,0,3,9,9,9,0.5122788096967223,0,3,7,7,7,0.8905329694847977,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
5,39,1,9991,0,1,120.0,1,37,37,9,9,0.787842212253517,0,0,0,1,1,1,37,0,0,5,8,5,0.4892982778837454,0,0,5,11,4,0.5976422085413617,2,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
2,39,1,8014,0,1,133.1,1,19,1,4,8,1.2249775789624162,0,0,0,1,1,0,41,0,6,10,10,10,0.3858858847253491,0,3,7,7,7,0.36882130155430226,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
2,39,1,9003,1,1,150.0,1,37,37,9,6,0.9218030504385023,0,0,0,1,1,0,60,0,17,18,18,18,0.7191035960135149,0,11,13,13,13,0.7701379691931446,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
2,39,1,9254,1,1,120.0,1,1,19,9,9,1.5070003961939633,0,0,0,1,1,0,47,0,6,11,11,11,0.8465410906127511,0,6,9,9,9,1.0674878042214573,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,8014,0,1,133.1,1,37,11,9,7,-1.9689308261848557,0,0,1,0,1,0,50,0,0,6,6,0,-2.1994239442345584,0,0,5,6,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
2,39,1,9991,0,19,133.1,1,38,38,90,90,-0.36845133839582556,1,0,0,1,1,0,45,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,39,1,9119,1,1,100.0,1,37,37,9,8,2.3319171365962377,0,0,1,0,1,0,45,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
2,39,1,9085,1,1,133.1,1,37,37,90,90,-1.1722163675057353,0,0,0,1,1,0,33,0,0,5,7,4,0.5927106710421417,0,0,5,6,5,0.2644789679682033,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9500,1,1,143.0,1,3,3,2,2,0.14624030305174773,0,0,0,1,1,0,18,0,0,8,8,7,0.5111626124372344,0,0,8,8,7,0.5538916511254355,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
2,39,1,9085,1,1,120.0,1,37,37,6,6,1.62686009351737,0,0,0,1,1,0,43,0,0,5,8,5,0.5927106710421417,2,0,5,5,5,0.8026657412017668,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,43,1,8014,0,1,161.0,1,19,37,4,10,-1.8984251218769688,0,0,0,1,1,0,44,0,9,13,18,13,0.2506542936720621,0,9,11,11,11,0.3413627927158553,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,39,1,9130,1,9,133.1,1,34,36,0,90,-1.369632339567818,0,0,0,1,1,0,29,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
4,39,1,9670,1,1,140.0,1,2,1,3,9,2.809795634653519,0,0,1,0,1,0,53,0,0,6,11,3,0.765064659639469,0,0,6,6,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,42,1,9991,0,6,123.0,1,37,37,9,9,-0.27679392279557297,0,0,0,1,1,0,37,0,0,5,10,5,1.0684076795707649,0,0,5,5,5,1.1102010401923745,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,43,1,9670,1,1,142.0,1,38,1,8,10,0.8160444939766721,1,0,0,1,1,0,18,0,0,6,16,5,0.6547581069371796,0,0,6,7,5,0.4182466174635073,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,43,1,33,1,19,133.1,1,38,38,4,4,0.9218030504385023,0,0,1,1,1,0,35,0,3,10,18,6,0.42035668244481444,0,1,9,11,3,0.3413627927158553,2,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,1,9254,1,1,115.0,1,19,1,3,7,-0.939547543289709,0,0,0,1,1,0,23,0,0,6,10,6,0.4892982778837454,0,0,6,9,6,0.3413627927158553,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,1,1,171,1,1,156.0,1,19,38,9,5,2.809795634653519,1,0,0,1,1,0,22,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,8014,0,1,140.0,1,37,37,90,5,-0.8055867051047237,0,0,0,0,1,0,33,0,0,6,6,1,0.07564870525016021,0,0,6,0,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,7,3,9130,1,3,130.0,1,37,26,90,10,0.2167460073596345,0,0,0,0,1,0,41,0,0,5,9,0,-2.1994239442345584,4,0,5,9,0,-1.9651519497137022,3,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
4,7,1,9500,1,3,140.0,1,37,38,9,7,0.9218030504385023,0,0,0,1,1,0,51,0,4,7,7,7,0.944312807780689,0,6,8,8,8,1.1102010401923745,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,51,1,9670,1,1,140.0,1,12,5,3,3,-0.022973387287180947,0,0,0,1,1,0,19,0,2,6,7,6,0.7847622583363063,0,1,7,8,7,0.7978605021550386,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,39,1,9991,0,1,133.1,1,37,37,9,9,1.1474213042237391,0,0,0,1,1,0,35,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,2,171,1,1,131.0,41,19,1,4,7,0.31545399339067637,1,0,0,1,1,0,20,1,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,43,1,9670,1,1,141.0,1,3,2,2,2,0.44941483157566164,1,0,0,1,1,0,18,0,0,6,13,4,0.6444168676213399,0,0,6,8,5,0.1875951432205513,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,1,1,9773,1,1,120.0,1,19,37,9,9,-0.608170733042641,0,0,1,0,1,1,18,0,0,6,11,5,0.3169442892864181,0,0,6,15,3,0.3413627927158553,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,44,1,9003,1,39,140.0,1,2,1,4,6,0.9218030504385023,0,0,0,1,1,0,21,0,0,6,12,5,0.3120198896122088,0,0,6,11,5,0.2772929387594786,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9254,1,1,132.0,1,1,19,6,6,-0.15693422547216523,1,0,0,1,1,0,21,0,0,6,9,6,0.28247349156695284,0,0,6,8,5,0.2644789679682033,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
2,39,2,9147,1,1,130.0,1,19,37,4,7,0.9218030504385023,0,0,0,1,1,0,34,0,0,5,10,3,0.21353189612802181,1,0,5,7,4,0.4855199641177026,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
