Target,Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Scholarship holder,Age at enrollment,Application mode,Curricular units 2nd sem (enrolled),Curricular units 1st sem (enrolled),Debtor,Displaced,Gender,Curricular units 2nd sem (evaluations)
2,6,0.9731896387991228,6,0.8354266737766118,1,0,18,1,6,6,0,0,1,9
2,4,0.1144850429173062,5,-0.0251120657544,1,0,19,17,5,5,0,1,1,6
0,2,0.0652151070880216,2,-0.0145809972636357,1,0,24,42,8,8,1,0,1,16
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,21,17,6,6,0,1,1,0
2,6,0.9684972639582384,6,0.950766947723076,1,1,20,1,6,6,0,0,1,6
2,5,0.5283525038832964,5,0.696266125862943,1,0,21,44,6,6,0,1,1,6
2,7,0.7366939468185566,7,0.4111750574343999,1,0,24,1,8,7,1,0,1,10
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,27,39,5,5,0,0,1,0
1,5,0.1144850429173062,4,0.45931708482075,0,0,19,17,5,5,1,1,1,9
2,7,0.635338650255457,9,0.6114325185762314,1,0,39,39,7,9,0,0,1,8
0,2,0.3115647862344443,2,0.9858705093589564,1,0,25,39,7,7,0,0,1,12
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,18,7,0,0,0,0,1,0
2,12,0.6071844012101517,12,0.5997313313642716,1,0,19,43,12,12,0,0,1,12
2,4,0.8042641445272898,5,0.7401455779077935,1,1,21,18,6,6,0,0,1,6
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,27,7,5,5,0,0,1,0
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,1,5,5,0,1,1,6
1,7,0.6375909901790819,7,0.5971236382141784,1,0,18,17,8,8,0,1,1,8
0,6,0.6400310250963411,9,0.4242135231848697,1,0,27,7,11,12,0,1,1,11
0,5,0.3706887092295859,6,0.5646277697283913,1,0,18,1,6,6,1,1,1,7
1,5,0.2918568119027306,2,0.2486957150054674,1,0,19,1,5,5,0,0,1,8
0,1,0.4101046578930135,3,0.617283112182212,1,0,19,44,6,6,0,0,1,9
1,3,0.5579144653808671,3,0.6348348930001524,1,0,22,44,6,6,0,0,1,12
2,6,0.442951281779203,6,0.6699384546360325,1,0,18,16,6,6,0,1,0,6
2,5,0.5677684525467243,6,0.4944206464566303,1,1,18,16,6,6,0,1,0,8
0,6,0.9028040161858588,11,1.0050179066148914,1,0,23,43,6,11,0,0,0,7
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,20,18,0,0,1,1,1,0
2,6,0.5414911534377721,6,0.5997313313642716,1,0,18,17,6,6,0,1,1,7
2,6,0.5743377773239621,6,0.5295242080925111,1,0,18,1,6,6,0,1,1,8
1,3,0.4101046578930135,5,0.3118821259500523,1,0,18,17,5,5,0,1,1,9
2,6,0.442951281779203,6,0.3189028382772284,1,0,20,17,6,6,0,1,1,6
2,3,0.5579144653808671,5,0.522503495765335,1,0,20,1,6,6,0,1,1,11
0,5,0.2130249145758753,5,0.3118821259500523,1,0,21,44,9,7,0,0,1,9
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,22,43,0,0,0,0,1,0
0,5,0.9168811407085116,5,1.1543676052111826,1,0,20,17,5,5,0,1,1,7
1,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,1,0,0,1,0,1,0
1,3,0.3312727605661581,2,0.45931708482075,1,0,19,44,5,5,0,1,1,10
2,6,0.7761098954819844,6,0.9156633860871956,1,0,20,17,6,6,0,1,1,7
0,2,0.4101046578930135,4,0.45931708482075,1,0,19,44,6,6,0,1,1,16
0,2,0.1144850429173062,3,0.3540063999131088,1,0,19,1,6,5,0,1,1,10
1,6,0.3772580340068238,7,0.5947165368448603,1,0,24,15,6,8,1,0,1,8
0,4,0.2411791636211806,3,0.4944206464566303,1,0,18,17,6,6,1,0,1,11
1,5,0.8436800931907174,5,0.9858705093589564,0,1,18,1,5,5,0,0,1,6
0,5,0.3706887092295859,5,0.6910005916175608,1,0,18,1,6,6,1,1,0,7
2,6,0.7714175206411001,6,0.45931708482075,1,0,18,17,6,6,0,1,0,6
2,6,0.7057242728687207,6,0.6348348930001524,1,1,21,17,6,6,0,1,0,7
0,5,0.2130249145758753,4,0.4066617423669293,1,0,18,15,6,6,0,0,0,15
2,8,1.1984236311615664,7,1.0072335340116496,1,1,18,1,8,7,0,1,0,8
2,6,1.1984236311615664,6,0.5997313313642716,1,1,18,1,6,6,0,1,0,6
0,0,-1.9548522619126447,4,0.1433850300978261,1,0,23,18,6,6,0,1,0,6
2,4,0.3608347220637289,3,0.2837992766413477,1,0,21,1,5,5,0,1,0,9
1,1,0.6071844012101517,1,-0.0672363397174564,1,0,20,1,6,6,0,0,0,13
0,2,0.2130249145758753,7,0.2637400985637018,1,0,26,17,6,7,0,1,0,14
1,5,0.2524408632393028,6,0.389109961548989,1,1,18,1,6,6,0,1,0,10
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,0,0,0,1,0,0
2,6,0.8605726426179009,6,0.7401455779077935,0,1,19,1,6,6,0,0,0,7
2,7,0.6071844012101517,6,0.4292283177042812,1,1,20,1,8,7,0,1,0,9
0,2,0.0816384190311166,6,0.389109961548989,0,0,19,1,6,6,1,1,0,10
1,2,0.5086445295515826,3,0.3540063999131088,1,0,21,44,6,6,1,1,0,6
2,7,0.6071844012101517,9,0.4417653040028096,1,0,33,39,9,10,0,0,0,14
2,4,0.5579144653808671,4,0.5119724272745706,1,0,18,1,5,5,0,0,0,6
2,18,0.988205238289952,18,0.9718290847046044,1,0,21,42,21,21,0,0,0,33
2,6,0.344411410120634,6,0.5646277697283913,1,0,19,1,6,6,0,1,0,7
1,6,0.5414911534377721,7,0.5345390026119224,0,0,33,39,7,7,1,0,0,8
2,8,0.7865269676287474,7,0.871081862809628,1,0,18,1,8,7,0,1,0,8
2,6,0.6634928993007627,6,0.7752491395436738,1,1,18,1,6,6,0,0,0,7
2,6,0.5414911534377721,6,0.6699384546360325,1,1,20,1,6,6,0,1,0,7
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,20,1,6,6,0,1,0,0
2,5,0.8042641445272898,6,0.2837992766413477,1,1,20,17,6,6,0,0,0,12
2,5,0.6728776489825311,4,0.3540063999131088,1,1,19,17,5,5,0,1,0,8
2,6,0.3772580340068238,6,0.2938288656801707,1,1,19,1,6,6,0,1,0,6
2,6,0.4945674050289299,6,0.4944206464566303,1,0,21,17,6,6,0,1,0,7
1,4,0.5677684525467243,3,0.3013510574592881,1,0,26,39,6,6,0,1,0,19
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,21,17,6,6,0,0,0,0
2,7,0.4748594306972157,7,0.423210564280987,1,0,18,1,8,8,0,1,0,8
0,1,0.0159451712587371,6,0.2837992766413477,1,0,27,39,7,7,0,0,0,10
2,11,0.5534353803054779,12,0.617283112182212,1,1,20,43,12,12,0,1,0,12
1,4,0.6564543370394361,5,0.3189028382772284,1,0,21,43,6,6,0,0,0,8
2,8,1.0259788557590703,7,0.6278141806729762,1,1,18,17,8,7,0,1,0,8
1,5,0.3706887092295859,6,0.4710182720327101,1,0,20,44,6,6,0,1,0,11
2,6,0.442951281779203,6,0.5295242080925111,1,0,18,1,6,6,0,1,0,7
2,6,0.5743377773239621,6,0.5295242080925111,1,1,20,44,6,6,0,0,0,6
2,3,0.6071844012101517,3,0.4944206464566303,1,1,19,1,5,5,0,1,0,7
2,7,0.8971731663767979,6,0.6217964272496824,1,0,20,1,8,7,0,1,0,8
2,5,0.5743377773239621,5,0.4382549478392218,1,1,20,1,5,5,0,0,0,6
1,4,0.2622948504051598,2,0.8805598244513152,1,0,20,44,5,5,0,0,0,7
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,1,5,6,1,1,0,5
2,6,0.6564543370394361,6,0.8354266737766118,1,0,18,1,6,6,0,0,0,8
2,5,0.5283525038832964,3,0.4242135231848697,1,0,18,1,5,5,0,1,0,9
2,7,0.5424296284059494,6,0.4768688656386904,1,1,19,17,8,7,0,1,0,8
0,7,0.7592173460548013,6,0.7187324053099066,1,0,19,1,8,7,0,1,0,10
1,5,0.4382589069383187,6,0.538300098501481,1,0,43,39,6,6,0,0,1,14
0,5,0.686016298537007,8,0.9068874956782256,1,0,47,42,7,10,0,0,1,7
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,23,42,2,3,0,1,1,2
2,6,0.5414911534377721,6,0.4944206464566303,1,1,19,1,6,6,1,1,0,7
2,6,0.5070021983572731,6,0.4575619067389561,1,0,20,42,8,8,0,1,0,11
2,11,0.8371107684134794,12,0.7050420162719129,1,1,19,1,11,12,0,1,0,12
2,6,0.9028040161858588,6,1.196491879174239,1,0,19,17,6,6,0,1,0,8
2,6,0.6071844012101517,6,0.8053379066601426,1,0,19,44,6,6,0,1,0,7
2,4,0.7549942086980053,6,0.3189028382772284,1,1,39,39,6,6,1,0,0,9
2,6,0.6071844012101517,6,0.4944206464566303,1,1,20,1,6,6,0,1,0,8
2,6,0.5414911534377721,6,0.45931708482075,1,0,21,17,6,6,0,1,0,6
2,4,0.2622948504051598,9,0.1199826556739059,0,0,22,43,10,11,1,1,0,20
0,0,-1.9548522619126447,1,0.5646277697283913,1,0,19,1,5,6,0,1,0,10
2,6,1.1984236311615664,6,1.020974070994837,1,0,22,17,6,6,0,1,0,6
2,6,0.4101046578930135,6,0.4944206464566303,1,1,19,5,6,6,0,1,0,7
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,0,0,1,1,1,0
1,5,0.0553611199221646,5,0.3540063999131088,1,0,26,39,5,5,0,0,1,5
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,36,39,5,5,0,0,1,5
2,0,-1.9548522619126447,0,-2.1734500378702823,1,1,20,18,0,0,1,1,1,0
0,4,0.3115647862344443,2,0.1433850300978261,1,0,30,39,5,5,0,0,1,6
0,6,1.1787156568298525,6,1.136314344941301,1,0,24,43,6,6,0,0,1,10
0,11,0.3384392966867814,11,0.1050902355859566,1,0,26,1,14,15,0,0,1,15
0,0,-1.9548522619126447,1,0.3540063999131088,0,0,19,1,5,5,0,0,1,6
2,4,0.2622948504051598,5,0.4803792218022782,1,0,34,39,6,6,0,0,1,11
1,3,0.8042641445272898,1,0.5646277697283913,1,0,33,43,5,5,0,1,1,7
2,4,0.1637549787465907,5,0.2697578519869956,1,0,19,17,5,5,0,1,1,10
0,1,0.2130249145758753,1,-0.0672363397174564,0,0,26,17,5,5,1,1,1,14
0,0,-1.9548522619126447,1,0.7752491395436738,1,0,29,39,6,6,0,0,1,6
0,2,0.5086445295515826,5,0.4803792218022782,1,1,19,17,5,5,0,1,1,8
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,17,0,0,0,1,1,0
0,1,0.4101046578930135,2,0.2135921533695871,0,0,29,39,5,5,0,0,1,9
2,5,0.2918568119027306,6,0.4944206464566303,1,0,21,43,6,6,0,0,1,7
1,2,0.1144850429173062,5,0.1012607561347698,1,0,19,17,6,6,0,0,1,10
2,7,0.3817744447911746,5,0.539052317679393,1,0,20,1,8,7,0,0,1,15
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,5,5,0,0,1,5
1,5,0.2918568119027306,6,0.5295242080925111,1,0,18,17,6,6,0,1,1,8
1,3,0.5743377773239621,5,0.4803792218022782,1,1,21,1,5,5,1,0,1,9
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,20,1,5,5,0,1,1,0
0,0,-1.9548522619126447,0,-2.1734500378702823,1,1,30,39,5,5,0,0,1,5
2,6,0.8042641445272898,6,0.8103527011795543,1,0,19,18,6,6,0,1,1,6
0,4,0.6564543370394361,5,0.6488763176545045,1,0,30,51,5,5,0,1,1,7
2,4,0.2622948504051598,5,0.1855093040608825,1,1,22,1,5,5,0,1,1,13
2,0,-1.9548522619126447,0,-2.1734500378702823,1,0,22,17,0,0,0,1,1,0
0,5,0.3706887092295859,6,0.4944206464566303,0,0,19,17,6,6,1,1,1,8
0,4,0.2622948504051598,3,0.4242135231848697,1,0,21,17,5,5,0,1,1,5
2,5,0.4101046578930135,4,0.4066617423669293,1,0,21,17,5,5,0,0,1,7
0,0,-1.9548522619126447,0,-2.1734500378702823,1,1,21,44,0,0,1,1,1,0
0,3,0.0816384190311166,3,0.0907296876440055,1,0,27,39,5,5,0,0,1,9
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,32,43,7,7,0,1,1,8
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,40,39,6,6,1,0,1,6
1,2,0.5086445295515826,2,0.8454562628154348,1,0,20,1,5,5,0,1,1,10
0,2,0.3115647862344443,2,0.2486957150054674,1,0,20,44,5,5,0,1,1,13
2,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,0,0,0,1,1,0
0,0,-1.9548522619126447,2,0.0380743451901848,1,0,21,43,5,5,0,0,1,13
0,0,-1.9548522619126447,6,0.6699384546360325,1,0,18,17,6,6,0,0,1,0
1,0,-1.9548522619126447,1,0.1433850300978261,1,0,19,44,6,6,0,0,1,19
0,0,-1.9548522619126447,1,-0.0672363397174564,0,0,30,7,6,6,0,0,1,6
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,29,39,6,6,0,0,1,8
0,3,0.1473316668034958,1,0.3540063999131088,1,0,18,17,5,5,1,1,1,7
0,5,0.4495206065564409,4,0.4066617423669293,1,1,18,1,5,5,0,1,1,5
0,6,0.344411410120634,5,0.2276335780239392,1,0,22,44,7,10,0,0,1,13
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,27,43,5,5,0,1,1,5
2,5,0.8042641445272898,4,0.8279044819974947,1,0,20,17,6,6,0,1,1,10
2,10,0.8436800931907174,11,0.8709861258233483,1,0,42,51,11,12,0,0,1,11
2,12,0.8952240260582767,12,0.8886606463672876,1,0,21,1,12,12,1,0,1,14
2,7,0.4002506707271563,6,0.5084620711109828,1,0,23,43,8,7,0,0,1,10
0,4,0.7057242728687207,5,0.6067520436914478,1,0,21,51,12,12,0,1,1,12
2,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,1,0,0,0,1,1,0
0,4,0.5579144653808671,6,0.4242135231848697,1,1,40,39,6,6,0,0,1,10
0,7,0.2622948504051598,5,0.1855093040608825,1,0,22,43,9,9,0,0,1,14
2,6,0.6466003498735791,6,0.6067520436914478,1,0,19,1,7,7,0,1,1,7
1,4,0.8042641445272898,5,0.3189028382772284,1,1,24,39,5,5,0,0,1,8
1,2,0.3115647862344443,5,0.2135921533695871,1,0,21,1,6,6,0,0,1,14
2,5,0.9225119905175728,5,0.6910005916175608,1,0,18,17,5,5,0,1,1,6
0,2,0.3115647862344443,0,-2.1734500378702823,1,0,18,17,5,5,0,0,1,10
0,5,0.7385708967549104,5,0.5345390026119224,1,0,24,51,6,6,0,0,1,12
1,5,0.4945674050289299,3,0.8454562628154348,1,1,28,39,5,5,0,0,1,9
2,6,0.8042641445272898,5,0.6699384546360325,1,1,19,17,6,6,0,1,0,6
1,4,1.119591733834711,6,0.8655154408930806,1,0,28,51,6,6,0,0,0,12
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,17,6,6,0,1,0,12
2,0,-1.9548522619126447,0,-2.1734500378702823,0,0,19,1,0,0,0,1,0,0
2,8,0.5734344951670916,8,0.5285588601475242,1,1,19,1,8,8,0,1,0,8
2,4,0.7549942086980053,0,-2.1734500378702823,1,0,21,43,5,5,0,1,0,6
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,18,1,8,7,1,1,0,0
2,6,0.6400310250963411,6,0.9156633860871956,1,0,19,1,6,6,0,1,0,6
2,7,0.7918762749473556,7,0.7620100820124276,1,0,19,17,8,8,0,1,0,8
2,12,0.9192273281289538,10,0.9226840984143716,1,0,20,1,12,12,0,1,0,12
2,5,0.4495206065564409,6,0.2837992766413477,1,0,18,1,6,6,0,1,0,6
2,6,0.9717819263468572,6,0.954277303886664,1,0,20,43,7,7,0,1,0,7
0,0,-1.9548522619126447,1,0.3540063999131088,1,0,26,39,5,5,0,0,0,12
0,8,1.1239712836862028,7,0.709429961476398,1,0,18,18,8,7,0,1,0,9
2,5,0.3312727605661581,5,0.4382549478392218,1,0,58,39,6,6,0,0,0,10
2,8,0.7141001619596992,7,0.6484550749148739,1,0,18,1,8,7,0,0,0,8
1,4,0.4101046578930135,5,0.3118821259500523,1,0,20,44,6,6,0,1,0,19
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,20,17,5,5,0,0,0,0
2,14,0.3960275333703608,13,0.3054014684172745,1,0,29,2,14,15,0,1,0,17
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,27,7,5,6,1,0,0,6
2,6,0.6071844012101517,6,0.6248053039613295,1,1,21,1,6,6,0,1,0,11
2,6,0.2458715384620648,6,0.2837992766413477,1,1,20,1,6,6,0,0,0,8
2,5,0.4495206065564409,6,0.2486957150054674,1,1,19,17,6,6,0,0,0,9
2,6,0.6367463627077224,6,0.5818285149299731,1,1,22,1,8,7,0,1,0,12
2,6,0.6071844012101517,6,0.4944206464566303,1,1,19,18,6,6,0,1,0,6
0,0,-1.9548522619126447,3,0.2135921533695871,0,0,19,17,6,6,1,1,0,6
1,5,0.3312727605661581,5,0.6910005916175608,1,0,23,1,6,6,0,1,0,8
0,5,0.6466003498735791,6,0.5997313313642716,1,1,18,1,6,6,0,1,0,7
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,44,6,6,0,0,0,0
2,5,0.5283525038832964,5,0.2837992766413477,1,0,20,44,6,6,0,1,0,7
2,6,0.6916471483460681,6,0.6699384546360325,1,1,19,1,6,6,0,1,0,7
0,0,-1.9548522619126447,0,-2.1734500378702823,0,1,26,39,6,6,1,1,0,6
2,6,0.8324183935725952,6,0.5997313313642716,1,1,18,1,6,6,0,1,0,7
0,2,0.5086445295515826,4,0.45931708482075,1,0,29,1,5,5,1,1,0,11
2,6,0.6071844012101517,6,0.6436107834091223,0,0,20,44,6,6,0,1,0,10
2,6,0.5414911534377721,6,0.5997313313642716,1,0,19,1,6,6,0,1,0,6
1,2,0.7057242728687207,4,0.6488763176545045,1,0,23,44,6,6,0,1,0,17
1,3,0.344411410120634,3,0.5646277697283913,1,0,25,43,8,7,0,0,0,10
2,7,0.6375909901790819,7,0.5971236382141784,1,0,18,18,8,8,0,1,0,8
2,6,0.5743377773239621,6,0.5295242080925111,1,1,19,1,6,6,0,1,0,6
2,7,0.635338650255457,7,0.3840951670295776,1,0,18,17,7,7,0,1,0,7
1,6,0.4861211303153382,5,0.6362390354655874,1,1,19,1,7,7,0,1,0,9
0,4,0.7549942086980053,4,0.5646277697283913,1,0,36,7,9,10,0,0,0,10
1,3,0.344411410120634,3,0.3540063999131088,1,1,20,44,6,6,0,0,1,17
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,20,17,0,0,0,1,1,0
0,0,-1.9548522619126447,5,0.1433850300978261,1,0,18,1,6,6,0,1,1,12
1,6,0.2787181623482548,5,0.2486957150054674,1,0,19,44,6,6,0,0,1,11
0,2,0.5086445295515826,3,0.6348348930001524,0,0,20,17,6,9,1,1,1,6
2,8,0.7002060400558408,7,0.9004518427116472,1,0,18,1,8,7,0,1,1,10
0,3,0.1473316668034958,4,0.1433850300978261,1,0,20,44,6,6,1,1,1,13
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,24,18,5,5,1,1,1,5
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,17,6,6,0,1,1,0
0,2,0.4101046578930135,1,0.3540063999131088,1,0,18,17,5,5,0,1,1,10
2,5,0.6466003498735791,5,0.7752491395436738,1,0,18,1,5,5,0,1,1,6
2,5,0.3706887092295859,6,0.6849828381942671,1,0,18,1,6,6,0,0,1,7
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,22,43,6,6,0,1,1,6
2,6,0.7761098954819844,6,0.8279044819974947,1,0,19,1,6,6,0,0,1,7
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,32,39,6,6,1,1,0,6
0,0,-1.9548522619126447,0,-2.1734500378702823,1,1,21,17,6,6,0,1,0,12
2,7,0.7141705475823127,7,0.6789650847709737,1,1,19,18,8,8,0,1,0,8
2,7,0.3537961598024024,9,0.5880301441523115,1,1,39,43,7,9,0,0,0,10
2,7,0.4382589069383187,9,0.4944206464566303,1,0,30,43,7,9,0,1,0,7
0,2,0.0159451712587371,4,0.0907296876440055,1,0,18,1,5,5,0,1,0,13
0,2,0.0159451712587371,4,0.0907296876440055,1,0,38,43,10,10,0,1,0,10
2,6,0.6728776489825311,6,0.7050420162719129,1,0,20,1,6,6,0,1,0,6
2,6,0.5743377773239621,6,0.7401455779077935,1,0,55,39,6,6,0,0,0,6
0,16,0.6071844012101517,17,0.6017962467546171,1,0,53,27,18,18,0,0,0,18
0,5,0.5283525038832964,4,0.5119724272745706,1,0,54,39,6,6,0,0,0,12
1,5,0.5795932371457522,5,0.5351407779542516,1,1,18,43,7,7,0,1,0,8
0,4,0.4101046578930135,4,0.3540063999131088,0,0,44,39,7,8,1,0,0,9
2,9,0.5195934041803124,9,0.2837992766413477,1,0,28,43,11,11,0,1,0,13
2,11,1.1984236311615664,14,1.196491879174239,1,0,37,7,11,14,0,0,0,11
2,7,0.3663091593780944,9,0.4242135231848697,1,0,20,43,7,10,0,1,0,10
1,7,0.5717100474130672,7,0.4785362848163946,1,0,18,1,8,7,0,1,0,11
0,3,0.2130249145758753,4,0.2486957150054674,1,0,19,1,6,6,0,1,1,12
2,13,0.5920244209549872,18,0.331835729406237,1,1,23,17,13,18,0,1,1,13
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,22,17,6,6,0,0,1,0
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,24,39,6,6,0,0,1,0
1,2,0.3115647862344443,5,0.5646277697283913,1,0,22,44,6,6,0,1,1,13
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,26,39,6,6,0,0,1,6
2,6,0.9684972639582384,6,1.020974070994837,1,0,18,17,6,6,0,1,1,6
0,2,0.7057242728687207,4,0.3013510574592881,1,0,24,44,6,6,0,0,1,8
1,1,1.001343887844428,0,-2.1734500378702823,1,0,18,1,5,5,0,1,1,6
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,26,1,0,0,0,1,1,0
0,3,0.9520739520151434,3,0.2135921533695871,1,0,27,39,6,6,0,0,1,10
2,5,0.6466003498735791,5,0.4803792218022782,1,1,20,44,6,6,0,1,1,6
0,1,0.8042641445272898,0,-2.1734500378702823,1,0,19,1,5,5,0,1,1,10
0,4,1.099883759502997,6,1.0911811942665977,1,1,18,1,6,6,0,0,1,9
2,7,0.4821795354489959,7,0.4310336437312698,1,0,18,1,8,8,0,1,1,8
1,5,0.6564543370394361,5,0.6067520436914478,1,0,19,17,6,6,0,1,1,10
1,7,0.3819504088477081,7,0.233651331447233,1,0,34,43,12,12,0,1,1,12
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,19,1,6,6,0,1,1,0
2,6,0.475797905665393,4,0.7752491395436738,1,1,19,1,6,6,0,0,1,9
0,5,0.3706887092295859,3,0.3540063999131088,1,0,30,39,12,12,0,0,1,16
0,3,0.4101046578930135,0,-2.1734500378702823,0,0,22,43,5,4,0,0,1,8
0,3,0.2787181623482548,4,-0.0672363397174564,0,0,19,17,5,5,0,0,1,7
0,1,0.0159451712587371,1,-0.0672363397174564,1,0,21,1,5,5,0,0,1,10
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,22,1,0,0,0,1,1,0
1,3,0.344411410120634,6,0.1784885917337065,1,1,19,1,6,6,0,0,1,12
1,3,0.2787181623482548,4,0.3013510574592881,1,0,20,1,6,6,0,0,1,13
0,0,-1.9548522619126447,3,0.3013510574592881,1,0,35,39,6,6,0,1,1,10
0,1,0.2130249145758753,1,-0.0672363397174564,1,0,20,16,5,5,0,1,1,7
2,5,0.5677684525467243,3,0.7752491395436738,1,0,21,1,5,5,0,0,1,5
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,27,39,5,5,1,0,1,5
0,0,-1.9548522619126447,3,0.3540063999131088,0,0,26,43,6,6,0,1,1,15
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,20,17,5,6,0,0,1,10
0,5,0.3312727605661581,8,0.3306040254891885,0,0,28,39,8,10,1,0,1,17
2,6,0.7385708967549104,6,0.7401455779077935,1,0,19,1,6,6,0,1,1,6
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,47,43,5,5,0,0,1,5
0,5,0.4889365552198688,5,0.2276335780239392,0,0,55,39,6,6,0,0,1,9
0,2,0.2130249145758753,0,-2.1734500378702823,1,0,39,43,6,6,0,1,1,8
0,12,0.1473316668034958,14,0.0681631123066537,1,0,35,1,12,17,1,1,1,12
0,0,-1.9548522619126447,2,0.1433850300978261,0,0,32,39,6,6,0,0,1,12
2,6,1.1984236311615664,6,1.196491879174239,1,0,20,1,6,6,0,1,1,6
2,5,0.6466003498735791,6,0.6849828381942671,1,0,36,39,6,6,0,0,1,9
2,5,0.8781690482712167,5,0.9256929751260184,1,1,34,39,5,5,1,0,1,14
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,21,1,5,5,0,1,1,5
0,1,0.2130249145758753,1,-0.0672363397174564,1,1,42,43,5,5,0,0,1,14
0,4,0.3608347220637289,1,0.1433850300978261,1,0,25,39,6,6,0,0,1,13
0,0,-1.9548522619126447,1,0.1433850300978261,1,1,18,18,6,6,0,1,1,0
2,6,0.5743377773239621,5,0.3540063999131088,1,1,18,1,6,6,0,0,1,6
2,6,0.3819504088477081,6,0.1697127013247365,1,0,19,1,6,6,0,1,1,7
0,2,0.3115647862344443,3,0.2135921533695871,0,0,34,43,6,6,1,0,1,8
0,0,-1.9548522619126447,2,0.3540063999131088,1,0,20,17,6,6,0,0,1,12
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,20,1,7,7,0,0,1,7
2,7,0.9106872059185442,7,0.8889846792439263,1,0,21,17,8,8,0,0,1,8
2,4,0.6071844012101517,6,0.389109961548989,1,0,19,44,6,6,0,1,1,14
0,3,0.344411410120634,4,0.6699384546360325,0,0,31,39,5,5,1,0,1,12
2,5,0.8699573922996694,6,0.9332151669051356,1,0,21,17,6,6,0,0,1,9
2,5,0.344411410120634,5,0.4329894135938397,1,1,20,1,5,5,0,0,1,7
2,6,0.5546298029922483,6,0.5084620711109828,1,0,22,43,7,7,0,0,1,7
0,0,-1.9548522619126447,4,0.45931708482075,0,0,19,1,6,6,0,1,1,6
0,0,-1.9548522619126447,0,-2.1734500378702823,0,0,41,39,5,5,1,1,1,5
0,0,-1.9548522619126447,0,-2.1734500378702823,1,0,27,43,7,7,0,1,1,7
0,7,0.7592173460548013,7,0.6579029477894444,1,0,19,17,8,7,0,0,0,8
2,8,0.8436800931907174,8,0.8173734135067302,1,1,20,18,8,8,0,1,0,8
2,6,0.7155782600345778,6,0.6804695231267968,1,1,19,43,7,7,0,1,0,7
2,5,0.2458715384620648,5,0.2697578519869956,1,0,35,39,5,5,0,0,0,6
2,6,1.057652385935039,6,0.6849828381942671,1,0,22,17,6,6,0,1,0,7
2,6,1.001343887844428,6,0.7401455779077935,1,1,20,1,6,6,0,1,0,6
0,4,0.1848706655305699,4,0.1960403725516468,0,0,18,1,6,6,1,1,0,9
2,4,0.2622948504051598,5,-0.0251120657544,1,1,18,1,6,6,0,1,0,9
2,7,1.1345134858287222,7,1.128190377819854,1,0,30,7,8,8,0,0,0,8
2,6,0.4101046578930135,6,0.1082814684619458,1,1,18,18,6,6,1,0,0,8
1,5,1.001343887844428,6,0.8805598244513152,1,1,20,1,6,6,0,1,0,7
